ano,mes,data,regiao,uf,municipio,rodovia,tipo_acidente,condicao_climatica,periodo_dia,acidentes,feridos,obitos,veiculos_envolvidos,nivel_gravidade
2020,5,2020-05-01,Centro-Oeste,GO,Goiânia,BR-26,Atropelamento,Nublado,Noite,25,18,2,43,Grave
2020,5,2020-05-01,Centro-Oeste,GO,Goiânia,BR-665,Colisão,Ensolarado,Tarde,21,17,1,34,Moderado
2020,5,2020-05-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-954,Tombamento,Chuva,Tarde,22,16,1,39,Moderado
2020,5,2020-05-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-171,Capotamento,Chuva,Noite,22,15,0,35,Moderado
2020,5,2020-05-01,Centro-Oeste,MT,Cuiabá,BR-315,Saída de pista,Ensolarado,Manhã,21,11,0,33,Leve
2020,5,2020-05-01,Centro-Oeste,MT,Cuiabá,BR-411,Atropelamento,Ensolarado,Madrugada,23,19,0,30,Moderado
2020,5,2020-05-01,Centro-Oeste,MS,Campo Grande,BR-139,Capotamento,Ensolarado,Tarde,18,11,0,29,Leve
2020,5,2020-05-01,Centro-Oeste,MS,Campo Grande,BR-422,Tombamento,Ensolarado,Noite,15,6,0,36,Leve
2020,5,2020-05-01,Sudeste,SP,São Paulo,BR-845,Capotamento,Ensolarado,Tarde,24,16,0,36,Moderado
2020,5,2020-05-01,Sudeste,SP,São Paulo,BR-822,Atropelamento,Neblina,Tarde,20,18,1,31,Moderado
2020,5,2020-05-01,Sudeste,SP,Campinas,BR-928,Colisão,Chuva,Madrugada,20,13,0,28,Leve
2020,5,2020-05-01,Sudeste,SP,Campinas,BR-118,Capotamento,Ensolarado,Madrugada,14,16,0,17,Moderado
2020,5,2020-05-01,Sudeste,SP,Ribeirão Preto,BR-218,Tombamento,Chuva,Noite,22,17,1,46,Moderado
2020,5,2020-05-01,Sudeste,SP,Ribeirão Preto,BR-371,Saída de pista,Chuva,Madrugada,30,16,0,52,Moderado
2020,5,2020-05-01,Sudeste,RJ,Rio de Janeiro,BR-717,Colisão,Chuva,Tarde,17,10,1,35,Moderado
2020,5,2020-05-01,Sudeste,RJ,Rio de Janeiro,BR-397,Tombamento,Ensolarado,Noite,15,10,2,27,Moderado
2020,5,2020-05-01,Sudeste,RJ,Niterói,BR-613,Saída de pista,Ensolarado,Madrugada,21,6,0,29,Leve
2020,5,2020-05-01,Sudeste,RJ,Niterói,BR-519,Colisão,Chuva,Tarde,18,13,2,37,Moderado
2020,5,2020-05-01,Sudeste,RJ,Nova Iguaçu,BR-561,Colisão,Nublado,Noite,17,13,0,32,Leve
2020,5,2020-05-01,Sudeste,RJ,Nova Iguaçu,BR-333,Tombamento,Nublado,Tarde,10,12,1,20,Moderado
2020,5,2020-05-01,Sudeste,RJ,Petrópolis,BR-455,Capotamento,Chuva,Madrugada,21,14,0,27,Leve
2020,5,2020-05-01,Sudeste,RJ,Petrópolis,BR-841,Saída de pista,Ensolarado,Manhã,22,15,0,43,Moderado
2020,5,2020-05-01,Sudeste,MG,Belo Horizonte,BR-402,Saída de pista,Chuva,Madrugada,17,11,0,33,Leve
2020,5,2020-05-01,Sudeste,MG,Belo Horizonte,BR-230,Capotamento,Ensolarado,Madrugada,29,26,1,51,Moderado
2020,5,2020-05-01,Sudeste,MG,Uberlândia,BR-958,Saída de pista,Chuva,Noite,25,11,1,38,Moderado
2020,5,2020-05-01,Sudeste,MG,Uberlândia,BR-438,Colisão,Nublado,Noite,22,17,0,50,Moderado
2020,5,2020-05-01,Sudeste,MG,Juiz de Fora,BR-162,Atropelamento,Chuva,Manhã,34,20,4,54,Grave
2020,5,2020-05-01,Sudeste,MG,Juiz de Fora,BR-362,Saída de pista,Ensolarado,Noite,18,11,0,38,Leve
2020,5,2020-05-01,Sudeste,ES,Vitória,BR-532,Tombamento,Ensolarado,Madrugada,9,6,0,9,Leve
2020,5,2020-05-01,Sudeste,ES,Vitória,BR-309,Capotamento,Chuva,Noite,27,22,1,30,Moderado
2020,5,2020-05-01,Sudeste,ES,Vila Velha,BR-314,Tombamento,Ensolarado,Noite,17,12,1,23,Moderado
2020,5,2020-05-01,Sudeste,ES,Vila Velha,BR-457,Capotamento,Chuva,Noite,23,16,0,31,Moderado
2020,5,2020-05-01,Sudeste,ES,Serra,BR-674,Saída de pista,Ensolarado,Noite,18,15,1,29,Moderado
2020,5,2020-05-01,Sudeste,ES,Serra,BR-34,Atropelamento,Neblina,Noite,21,16,0,41,Moderado
2020,5,2020-05-01,Sul,PR,Curitiba,BR-359,Saída de pista,Chuva,Noite,25,13,0,42,Leve
2020,5,2020-05-01,Sul,PR,Curitiba,BR-398,Colisão,Chuva,Noite,24,16,1,21,Moderado
2020,5,2020-05-01,Sul,PR,Londrina,BR-254,Atropelamento,Nublado,Manhã,18,8,1,35,Moderado
2020,5,2020-05-01,Sul,PR,Londrina,BR-926,Saída de pista,Neblina,Noite,21,15,0,35,Moderado
2020,5,2020-05-01,Sul,SC,Florianópolis,BR-698,Tombamento,Ensolarado,Manhã,22,21,0,26,Moderado
2020,5,2020-05-01,Sul,SC,Florianópolis,BR-142,Atropelamento,Chuva,Noite,27,17,1,50,Moderado
2020,5,2020-05-01,Sul,SC,Joinville,BR-182,Tombamento,Chuva,Madrugada,25,18,1,33,Moderado
2020,5,2020-05-01,Sul,SC,Joinville,BR-900,Saída de pista,Ensolarado,Madrugada,18,9,4,18,Grave
2020,5,2020-05-01,Sul,RS,Porto Alegre,BR-820,Tombamento,Chuva,Tarde,24,16,1,40,Moderado
2020,5,2020-05-01,Sul,RS,Porto Alegre,BR-55,Capotamento,Nublado,Madrugada,21,20,0,30,Moderado
2020,5,2020-05-01,Sul,RS,Caxias do Sul,BR-480,Atropelamento,Chuva,Noite,20,13,0,33,Leve
2020,5,2020-05-01,Sul,RS,Caxias do Sul,BR-394,Colisão,Ensolarado,Madrugada,17,12,0,33,Leve
2020,6,2020-06-01,Norte,AM,Manaus,BR-809,Atropelamento,Ensolarado,Tarde,15,5,0,23,Leve
2020,6,2020-06-01,Norte,AM,Manaus,BR-44,Capotamento,Nublado,Madrugada,17,13,0,32,Leve
2020,6,2020-06-01,Norte,PA,Belém,BR-710,Saída de pista,Chuva,Manhã,21,13,2,26,Moderado
2020,6,2020-06-01,Norte,PA,Belém,BR-686,Capotamento,Nublado,Tarde,17,12,0,21,Leve
2020,6,2020-06-01,Norte,PA,Santarém,BR-844,Tombamento,Ensolarado,Noite,17,11,0,20,Leve
2020,6,2020-06-01,Norte,PA,Santarém,BR-948,Atropelamento,Nublado,Manhã,20,21,0,27,Moderado
2020,6,2020-06-01,Norte,RO,Porto Velho,BR-27,Atropelamento,Chuva,Tarde,22,14,1,44,Moderado
2020,6,2020-06-01,Norte,RO,Porto Velho,BR-347,Capotamento,Ensolarado,Madrugada,18,10,0,23,Leve
2020,6,2020-06-01,Norte,TO,Palmas,BR-622,Capotamento,Ensolarado,Noite,25,24,0,45,Moderado
2020,6,2020-06-01,Norte,TO,Palmas,BR-544,Tombamento,Ensolarado,Noite,17,7,3,25,Grave
2020,6,2020-06-01,Nordeste,BA,Salvador,BR-545,Atropelamento,Chuva,Tarde,23,14,0,34,Leve
2020,6,2020-06-01,Nordeste,BA,Salvador,BR-382,Saída de pista,Chuva,Manhã,19,16,0,30,Moderado
2020,6,2020-06-01,Nordeste,BA,Feira de Santana,BR-99,Atropelamento,Ensolarado,Tarde,14,10,0,20,Leve
2020,6,2020-06-01,Nordeste,BA,Feira de Santana,BR-255,Tombamento,Chuva,Noite,25,21,0,35,Moderado
2020,6,2020-06-01,Nordeste,PE,Recife,BR-551,Colisão,Nublado,Manhã,15,15,0,22,Moderado
2020,6,2020-06-01,Nordeste,PE,Recife,BR-987,Atropelamento,Ensolarado,Noite,19,8,2,42,Moderado
2020,6,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,BR-698,Colisão,Ensolarado,Madrugada,25,23,2,35,Grave
2020,6,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,BR-277,Atropelamento,Chuva,Madrugada,14,16,1,23,Moderado
2020,6,2020-06-01,Nordeste,CE,Fortaleza,BR-359,Tombamento,Ensolarado,Noite,10,6,0,19,Leve
2020,6,2020-06-01,Nordeste,CE,Fortaleza,BR-421,Capotamento,Neblina,Noite,17,10,0,25,Leve
2020,6,2020-06-01,Nordeste,CE,Juazeiro do Norte,BR-415,Atropelamento,Neblina,Tarde,15,14,1,26,Moderado
2020,6,2020-06-01,Nordeste,CE,Juazeiro do Norte,BR-535,Colisão,Ensolarado,Madrugada,19,8,1,33,Moderado
2020,6,2020-06-01,Nordeste,MA,São Luís,BR-697,Colisão,Ensolarado,Madrugada,19,11,0,35,Leve
2020,6,2020-06-01,Nordeste,MA,São Luís,BR-596,Tombamento,Ensolarado,Noite,18,23,0,38,Moderado
2020,6,2020-06-01,Nordeste,PB,João Pessoa,BR-387,Colisão,Nublado,Tarde,13,10,2,21,Moderado
2020,6,2020-06-01,Nordeste,PB,João Pessoa,BR-635,Capotamento,Ensolarado,Tarde,28,19,3,55,Grave
2020,6,2020-06-01,Centro-Oeste,DF,Brasília,BR-230,Saída de pista,Neblina,Tarde,30,22,1,46,Moderado
2020,6,2020-06-01,Centro-Oeste,DF,Brasília,BR-246,Atropelamento,Ensolarado,Noite,19,18,0,35,Moderado
2020,6,2020-06-01,Centro-Oeste,GO,Goiânia,BR-68,Colisão,Ensolarado,Tarde,22,9,0,30,Leve
2020,6,2020-06-01,Centro-Oeste,GO,Goiânia,BR-274,Atropelamento,Neblina,Madrugada,14,12,2,27,Moderado
2020,6,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-825,Capotamento,Nublado,Noite,20,11,0,33,Leve
2020,6,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-403,Colisão,Ensolarado,Tarde,27,23,1,50,Moderado
2020,6,2020-06-01,Centro-Oeste,MT,Cuiabá,BR-727,Colisão,Ensolarado,Madrugada,21,21,1,24,Moderado
2020,6,2020-06-01,Centro-Oeste,MT,Cuiabá,BR-577,Tombamento,Nublado,Noite,16,15,0,16,Moderado
2020,6,2020-06-01,Centro-Oeste,MS,Campo Grande,BR-376,Colisão,Ensolarado,Madrugada,16,13,0,28,Leve
2020,6,2020-06-01,Centro-Oeste,MS,Campo Grande,BR-103,Tombamento,Chuva,Manhã,21,15,0,31,Moderado
2020,6,2020-06-01,Sudeste,SP,São Paulo,BR-889,Tombamento,Chuva,Madrugada,15,14,0,25,Leve
2020,6,2020-06-01,Sudeste,SP,São Paulo,BR-183,Colisão,Ensolarado,Noite,17,11,0,18,Leve
2020,6,2020-06-01,Sudeste,SP,Campinas,BR-216,Capotamento,Chuva,Tarde,17,10,0,22,Leve
2020,6,2020-06-01,Sudeste,SP,Campinas,BR-279,Tombamento,Ensolarado,Tarde,17,14,0,24,Leve
2020,6,2020-06-01,Sudeste,SP,Ribeirão Preto,BR-722,Atropelamento,Ensolarado,Tarde,19,14,0,35,Leve
2020,6,2020-06-01,Sudeste,SP,Ribeirão Preto,BR-397,Colisão,Ensolarado,Tarde,20,15,0,34,Moderado
2020,6,2020-06-01,Sudeste,RJ,Rio de Janeiro,BR-796,Atropelamento,Ensolarado,Noite,13,11,0,19,Leve
2020,6,2020-06-01,Sudeste,RJ,Rio de Janeiro,BR-13,Colisão,Nublado,Manhã,17,13,0,23,Leve
2020,6,2020-06-01,Sudeste,RJ,Niterói,BR-496,Colisão,Neblina,Noite,18,12,0,23,Leve
2020,6,2020-06-01,Sudeste,RJ,Niterói,BR-805,Saída de pista,Chuva,Madrugada,20,17,0,33,Moderado
2020,6,2020-06-01,Sudeste,RJ,Nova Iguaçu,BR-178,Saída de pista,Nublado,Madrugada,15,1,0,21,Leve
2020,6,2020-06-01,Sudeste,RJ,Nova Iguaçu,BR-84,Atropelamento,Ensolarado,Noite,13,9,0,15,Leve
2020,6,2020-06-01,Sudeste,RJ,Petrópolis,BR-94,Colisão,Ensolarado,Tarde,18,12,0,25,Leve
2020,6,2020-06-01,Sudeste,RJ,Petrópolis,BR-201,Capotamento,Ensolarado,Tarde,15,13,0,23,Leve
2020,6,2020-06-01,Sudeste,MG,Belo Horizonte,BR-399,Capotamento,Chuva,Tarde,24,14,1,39,Moderado
2020,6,2020-06-01,Sudeste,MG,Belo Horizonte,BR-65,Tombamento,Chuva,Manhã,22,16,0,35,Moderado
2020,6,2020-06-01,Sudeste,MG,Uberlândia,BR-620,Colisão,Ensolarado,Tarde,20,8,3,40,Grave
2020,6,2020-06-01,Sudeste,MG,Uberlândia,BR-158,Tombamento,Ensolarado,Manhã,16,7,1,33,Moderado
2020,6,2020-06-01,Sudeste,MG,Juiz de Fora,BR-12,Atropelamento,Nublado,Manhã,18,12,1,36,Moderado
2020,6,2020-06-01,Sudeste,MG,Juiz de Fora,BR-822,Capotamento,Ensolarado,Manhã,15,6,0,18,Leve
2020,6,2020-06-01,Sudeste,ES,Vitória,BR-14,Capotamento,Chuva,Noite,31,27,2,58,Grave
2020,6,2020-06-01,Sudeste,ES,Vitória,BR-160,Tombamento,Chuva,Noite,19,15,0,29,Moderado
2020,6,2020-06-01,Sudeste,ES,Vila Velha,BR-622,Tombamento,Ensolarado,Manhã,12,13,0,24,Leve
2020,6,2020-06-01,Sudeste,ES,Vila Velha,BR-801,Atropelamento,Ensolarado,Madrugada,16,8,0,25,Leve
2020,6,2020-06-01,Sudeste,ES,Serra,BR-955,Atropelamento,Chuva,Madrugada,19,11,0,32,Leve
2020,6,2020-06-01,Sudeste,ES,Serra,BR-20,Saída de pista,Ensolarado,Madrugada,20,11,0,34,Leve
2020,6,2020-06-01,Sul,PR,Curitiba,BR-386,Colisão,Nublado,Manhã,16,14,1,24,Moderado
2020,6,2020-06-01,Sul,PR,Curitiba,BR-70,Saída de pista,Nublado,Noite,21,14,2,42,Moderado
2020,6,2020-06-01,Sul,PR,Londrina,BR-300,Atropelamento,Chuva,Manhã,28,22,0,49,Moderado
2020,6,2020-06-01,Sul,PR,Londrina,BR-259,Colisão,Ensolarado,Tarde,26,25,1,42,Moderado
2020,6,2020-06-01,Sul,SC,Florianópolis,BR-286,Colisão,Ensolarado,Noite,23,17,0,40,Moderado
2020,6,2020-06-01,Sul,SC,Florianópolis,BR-163,Saída de pista,Neblina,Manhã,25,21,0,35,Moderado
2020,6,2020-06-01,Sul,SC,Joinville,BR-145,Atropelamento,Ensolarado,Manhã,18,12,1,20,Moderado
2020,6,2020-06-01,Sul,SC,Joinville,BR-38,Saída de pista,Ensolarado,Noite,18,11,1,26,Moderado
2020,6,2020-06-01,Sul,RS,Porto Alegre,BR-929,Capotamento,Ensolarado,Manhã,17,8,0,25,Leve
2020,6,2020-06-01,Sul,RS,Porto Alegre,BR-559,Colisão,Nublado,Manhã,13,10,0,24,Leve
2020,6,2020-06-01,Sul,RS,Caxias do Sul,BR-274,Capotamento,Ensolarado,Noite,19,12,0,34,Leve
2020,6,2020-06-01,Sul,RS,Caxias do Sul,BR-701,Colisão,Ensolarado,Madrugada,28,19,0,47,Moderado
2020,7,2020-07-01,Norte,AM,Manaus,BR-865,Capotamento,Ensolarado,Manhã,20,17,2,39,Grave
2020,7,2020-07-01,Norte,AM,Manaus,BR-398,Saída de pista,Nublado,Manhã,16,9,2,30,Moderado
2020,7,2020-07-01,Norte,PA,Belém,BR-525,Tombamento,Ensolarado,Madrugada,23,18,1,33,Moderado
2020,7,2020-07-01,Norte,PA,Belém,BR-520,Capotamento,Nublado,Madrugada,16,10,1,31,Moderado
2020,7,2020-07-01,Norte,PA,Santarém,BR-366,Saída de pista,Neblina,Manhã,14,10,0,39,Leve
2020,7,2020-07-01,Norte,PA,Santarém,BR-82,Capotamento,Ensolarado,Madrugada,17,11,1,28,Moderado
2020,7,2020-07-01,Norte,RO,Porto Velho,BR-133,Atropelamento,Ensolarado,Noite,21,13,1,32,Moderado
2020,7,2020-07-01,Norte,RO,Porto Velho,BR-282,Tombamento,Ensolarado,Noite,20,14,0,36,Leve
2020,7,2020-07-01,Norte,TO,Palmas,BR-587,Atropelamento,Ensolarado,Noite,19,10,0,29,Leve
2020,7,2020-07-01,Norte,TO,Palmas,BR-319,Saída de pista,Nublado,Tarde,14,7,1,25,Moderado
2020,7,2020-07-01,Nordeste,BA,Salvador,BR-614,Atropelamento,Neblina,Manhã,15,12,0,18,Leve
2020,7,2020-07-01,Nordeste,BA,Salvador,BR-285,Tombamento,Chuva,Noite,22,15,1,26,Moderado
2020,7,2020-07-01,Nordeste,BA,Feira de Santana,BR-409,Colisão,Neblina,Madrugada,24,18,1,47,Moderado
2020,7,2020-07-01,Nordeste,BA,Feira de Santana,BR-922,Atropelamento,Nublado,Manhã,16,9,0,32,Leve
2020,7,2020-07-01,Nordeste,PE,Recife,BR-807,Colisão,Ensolarado,Madrugada,13,7,1,21,Moderado
2020,7,2020-07-01,Nordeste,PE,Recife,BR-214,Atropelamento,Nublado,Tarde,14,6,0,19,Leve
2020,7,2020-07-01,Nordeste,PE,Jaboatão dos Guararapes,BR-761,Colisão,Nublado,Tarde,20,22,0,35,Moderado
2020,7,2020-07-01,Nordeste,PE,Jaboatão dos Guararapes,BR-644,Atropelamento,Ensolarado,Noite,16,12,0,26,Leve
2020,7,2020-07-01,Nordeste,CE,Fortaleza,BR-698,Saída de pista,Ensolarado,Manhã,22,17,0,43,Moderado
2020,7,2020-07-01,Nordeste,CE,Fortaleza,BR-747,Tombamento,Chuva,Noite,23,13,0,29,Leve
2020,7,2020-07-01,Nordeste,CE,Juazeiro do Norte,BR-527,Atropelamento,Nublado,Noite,20,16,1,24,Moderado
2020,7,2020-07-01,Nordeste,CE,Juazeiro do Norte,BR-627,Capotamento,Nublado,Tarde,15,7,0,25,Leve
2020,7,2020-07-01,Nordeste,MA,São Luís,BR-198,Capotamento,Neblina,Madrugada,13,13,1,15,Moderado
2020,7,2020-07-01,Nordeste,MA,São Luís,BR-275,Colisão,Chuva,Noite,30,23,2,61,Grave
2020,7,2020-07-01,Nordeste,PB,João Pessoa,BR-660,Saída de pista,Chuva,Madrugada,24,20,1,43,Moderado
2020,7,2020-07-01,Nordeste,PB,João Pessoa,BR-324,Tombamento,Nublado,Manhã,24,18,1,34,Moderado
2020,7,2020-07-01,Centro-Oeste,DF,Brasília,BR-89,Tombamento,Nublado,Noite,16,5,1,28,Moderado
2020,7,2020-07-01,Centro-Oeste,DF,Brasília,BR-118,Capotamento,Nublado,Manhã,18,15,1,34,Moderado
2020,7,2020-07-01,Centro-Oeste,GO,Goiânia,BR-875,Colisão,Ensolarado,Manhã,19,13,2,23,Moderado
2020,7,2020-07-01,Centro-Oeste,GO,Goiânia,BR-820,Tombamento,Ensolarado,Tarde,16,12,0,25,Leve
2020,7,2020-07-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-772,Saída de pista,Nublado,Tarde,23,19,2,33,Grave
2020,7,2020-07-01,Centro-Oeste,GO,Aparecida de Goiânia,BR-597,Atropelamento,Nublado,Tarde,18,13,0,21,Leve
2020,7,2020-07-01,Centro-Oeste,MT,Cuiabá,BR-395,Atropelamento,Ensolarado,Madrugada,23,9,1,25,Moderado
2020,7,2020-07-01,Centro-Oeste,MT,Cuiabá,BR-394,Capotamento,Ensolarado,Tarde,15,8,0,26,Leve
2020,7,2020-07-01,Centro-Oeste,MS,Campo Grande,BR-370,Capotamento,Neblina,Manhã,33,31,3,58,Grave
2020,7,2020-07-01,Centro-Oeste,MS,Campo Grande,BR-934,Atropelamento,Ensolarado,Madrugada,8,7,0,10,Leve
2020,7,2020-07-01,Sudeste,SP,São Paulo,BR-875,Atropelamento,Chuva,Noite,19,18,0,30,Moderado
2020,7,2020-07-01,Sudeste,SP,São Paulo,BR-747,Tombamento,Chuva,Madrugada,20,9,0,25,Leve
2020,7,2020-07-01,Sudeste,SP,Campinas,BR-534,Saída de pista,Ensolarado,Manhã,16,10,1,17,Moderado
2020,7,2020-07-01,Sudeste,SP,Campinas,BR-164,Colisão,Nublado,Noite,15,11,1,23,Moderado
2020,7,2020-07-01,Sudeste,SP,Ribeirão Preto,BR-164,Colisão,Ensolarado,Noite,14,11,0,22,Leve
2020,7,2020-07-01,Sudeste,SP,Ribeirão Preto,BR-696,Atropelamento,Chuva,Noite,19,17,0,39,Moderado
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,BR-118,Capotamento,Ensolarado,Noite,19,13,3,34,Grave
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,BR-512,Atropelamento,Nublado,Manhã,15,10,2,41,Moderado
2020,7,2020-07-01,Sudeste,RJ,Niterói,BR-960,Capotamento,Ensolarado,Manhã,18,8,0,26,Leve
2020,7,2020-07-01,Sudeste,RJ,Niterói,BR-50,Tombamento,Neblina,Tarde,27,17,0,50,Moderado
2020,7,2020-07-01,Sudeste,RJ,Nova Iguaçu,BR-742,Saída de pista,Neblina,Noite,10,5,0,18,Leve
2020,7,2020-07-01,Sudeste,RJ,Nova Iguaçu,BR-392,Colisão,Ensolarado,Noite,18,12,0,19,Leve
2020,7,2020-07-01,Sudeste,RJ,Petrópolis,BR-637,Capotamento,Ensolarado,Madrugada,18,11,1,24,Moderado
2020,7,2020-07-01,Sudeste,RJ,Petrópolis,BR-170,Tombamento,Ensolarado,Tarde,16,15,1,24,Moderado
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,BR-823,Capotamento,Ensolarado,Manhã,25,13,0,39,Leve
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,BR-979,Saída de pista,Nublado,Madrugada,8,2,0,16,Leve
2020,7,2020-07-01,Sudeste,MG,Uberlândia,BR-585,Colisão,Ensolarado,Noite,17,9,0,28,Leve
2020,7,2020-07-01,Sudeste,MG,Uberlândia,BR-914,Atropelamento,Neblina,Noite,14,11,0,21,Leve
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,BR-52,Atropelamento,Nublado,Tarde,20,13,0,28,Leve
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,BR-701,Capotamento,Nublado,Manhã,17,14,1,26,Moderado
2020,7,2020-07-01,Sudeste,ES,Vitória,BR-403,Colisão,Nublado,Tarde,16,6,0,33,Leve
2020,7,2020-07-01,Sudeste,ES,Vitória,BR-551,Capotamento,Ensolarado,Madrugada,13,9,1,14,Moderado
2020,7,2020-07-01,Sudeste,ES,Vila Velha,BR-825,Colisão,Ensolarado,Manhã,18,20,0,28,Moderado
2020,7,2020-07-01,Sudeste,ES,Vila Velha,BR-924,Atropelamento,Chuva,Noite,25,14,4,40,Grave
2020,7,2020-07-01,Sudeste,ES,Serra,BR-817,Tombamento,Ensolarado,Manhã,21,11,1,23,Moderado
2020,7,2020-07-01,Sudeste,ES,Serra,BR-186,Capotamento,Neblina,Manhã,23,15,1,31,Moderado
2020,7,2020-07-01,Sul,PR,Curitiba,BR-546,Colisão,Ensolarado,Manhã,15,8,0,21,Leve
2020,7,2020-07-01,Sul,PR,Curitiba,BR-41,Atropelamento,Ensolarado,Madrugada,17,15,0,26,Moderado
2020,7,2020-07-01,Sul,PR,Londrina,BR-289,Atropelamento,Chuva,Tarde,16,10,0,28,Leve
2020,7,2020-07-01,Sul,PR,Londrina,BR-776,Saída de pista,Ensolarado,Manhã,14,7,0,14,Leve
2020,7,2020-07-01,Sul,SC,Florianópolis,BR-33,Atropelamento,Nublado,Tarde,19,14,1,27,Moderado
2020,7,2020-07-01,Sul,SC,Florianópolis,BR-869,Capotamento,Ensolarado,Madrugada,13,3,0,15,Leve
2020,7,2020-07-01,Sul,SC,Joinville,BR-792,Saída de pista,Nublado,Noite,13,10,0,30,Leve
2020,7,2020-07-01,Sul,SC,Joinville,BR-638,Atropelamento,Ensolarado,Tarde,25,17,0,35,Moderado
2020,7,2020-07-01,Sul,RS,Porto Alegre,BR-438,Tombamento,Chuva,Manhã,20,13,3,33,Grave
2020,7,2020-07-01,Sul,RS,Porto Alegre,BR-847,Saída de pista,Ensolarado,Noite,24,14,0,43,Leve
2020,7,2020-07-01,Sul,RS,Caxias do Sul,BR-260,Atropelamento,Chuva,Tarde,33,22,0,52,Moderado
2020,7,2020-07-01,Sul,RS,Caxias do Sul,BR-606,Tombamento,Ensolarado,Noite,21,25,1,30,Moderado
2020,8,2020-08-01,Norte,AM,Manaus,BR-967,Saída de pista,Chuva,Manhã,21,13,0,27,Leve
2020,8,2020-08-01,Norte,AM,Manaus,BR-468,Capotamento,Nublado,Madrugada,21,11,3,42,Grave
2020,8,2020-08-01,Norte,PA,Belém,BR-285,Tombamento,Ensolarado,Manhã,20,16,0,34,Moderado
2020,8,2020-08-01,Norte,PA,Belém,BR-107,Capotamento,Ensolarado,Tarde,21,9,1,35,Moderado
2020,8,2020-08-01,Norte,PA,Santarém,BR-416,Saída de pista,Nublado,Tarde,22,26,1,31,Moderado
2020,8,2020-08-01,Norte,PA,Santarém,BR-665,Colisão,Neblina,Tarde,21,12,0,30,Leve
2020,8,2020-08-01,Norte,RO,Porto Velho,BR-31,Atropelamento,Ensolarado,Madrugada,16,7,0,29,Leve
2020,8,2020-08-01,Norte,RO,Porto Velho,BR-450,Saída de pista,Ensolarado,Manhã,14,12,0,20,Leve
2020,8,2020-08-01,Norte,TO,Palmas,BR-143,Capotamento,Ensolarado,Noite,17,15,0,24,Moderado
2020,8,2020-08-01,Norte,TO,Palmas,BR-828,Atropelamento,Chuva,Manhã,29,15,1,42,Moderado
2020,8,2020-08-01,Nordeste,BA,Salvador,BR-682,Saída de pista,Neblina,Manhã,13,9,0,32,Leve
2020,8,2020-08-01,Nordeste,BA,Salvador,BR-97,Colisão,Ensolarado,Madrugada,24,31,1,33,Grave
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,BR-341,Atropelamento,Ensolarado,Tarde,15,14,0,29,Leve
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,BR-206,Capotamento,Nublado,Noite,16,10,1,33,Moderado
2020,8,2020-08-01,Nordeste,PE,Recife,BR-473,Atropelamento,Nublado,Tarde,17,14,0,28,Leve
2020,8,2020-08-01,Nordeste,PE,Recife,BR-837,Colisão,Ensolarado,Manhã,13,10,3,28,Grave
2020,8,2020-08-01,Nordeste,PE,Jaboatão dos Guararapes,BR-790,Capotamento,Ensolarado,Madrugada,20,18,0,27,Moderado
2020,8,2020-08-01,Nordeste,PE,Jaboatão dos Guararapes,BR-757,Atropelamento,Ensolarado,Noite,12,9,1,20,Moderado
2020,8,2020-08-01,Nordeste,CE,Fortaleza,BR-73,Capotamento,Chuva,Noite,29,17,0,40,Moderado
2020,8,2020-08-01,Nordeste,CE,Fortaleza,BR-749,Atropelamento,Ensolarado,Manhã,13,4,0,20,Leve
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,BR-386,Saída de pista,Ensolarado,Noite,17,14,0,28,Leve
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,BR-62,Atropelamento,Ensolarado,Madrugada,18,7,0,30,Leve
2020,8,2020-08-01,Nordeste,MA,São Luís,BR-99,Atropelamento,Ensolarado,Madrugada,11,7,0,13,Leve
2020,8,2020-08-01,Nordeste,MA,São Luís,BR-174,Tombamento,Ensolarado,Noite,19,11,1,34,Moderado
2020,8,2020-08-01,Nordeste,PB,João Pessoa,BR-403,Tombamento,Chuva,Noite,19,12,0,29,Leve
2020,8,2020-08-01,Nordeste,PB,João Pessoa,BR-126,Saída de pista,Chuva,Noite,23,17,0,35,Moderado
2020,8,2020-08-01,Centro-Oeste,DF,Brasília,BR-299,Saída de pista,Chuva,Tarde,23,22,0,38,Moderado
2020,8,2020-08-01,Centro-Oeste,DF,Brasília,BR-811,Tombamento,Nublado,Noite,11,10,0,23,Leve
